常用频道,#genre#
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8zzhed
龙游生活娱,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8zzhed
遂昌综合频,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8zzhed
诸暨新闻综,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8zzhed
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
金华东阳影视,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
公共新闻,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8


荥阳新闻综合,http://live.dxhmt.cn:9081/tv/10182-1.m3u8
安阳综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳文旅,http://zhpull.dxhmt.cn:80/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
焦作新闻综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
永城新闻综合,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
新野新闻综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed

体育系列,#genre#
英超 富勒姆vs切尔西20250420_第01集,https://v.lz15uu.com/20250421/2930_22f583fe/index.m3u8
英超 阿斯顿维拉vs纽卡斯尔联20250420_第01集,https://v.lz15uu.com/20250421/2929_ac50bc26/index.m3u8
西甲 拉斯帕尔马斯vs马德里竞技20250420_第01集,https://v.lz15uu.com/20250421/2927_cf20bb63/index.m3u8
西甲 比利亚雷亚尔vs皇家社会20250420_第01集,https://v.lz15uu.com/20250421/2926_2d1150a9/index.m3u8
中超 天津津门虎vs浙江俱乐部绿城20250420_第01集,https://v.lz15uu.com/20250421/2938_faf783a7/index.m3u8
英超 莱斯特城vs利物浦20250420_第01集,https://v.lz15uu.com/20250421/2931_515ac1f0/index.m3u8
西甲 巴拉多利德vs奥萨苏纳20250420_第01集,https://v.lz15uu.com/20250421/2925_8614cb25/index.m3u8
中超 梅州客家vs深圳新鹏城20250420_第01集,https://v.lz15uu.com/20250421/2935_7f2dfe80/index.m3u8
英超 伊普斯维奇vs阿森纳20250420_第01集,https://v.lz15uu.com/20250421/2933_88b26e79/index.m3u8
英超 曼联vs狼队20250420_第01集,https://v.lz15uu.com/20250421/2932_b8d769df/index.m3u8
中超 长春亚泰vs云南玉昆20250420_第01集,https://v.lz15uu.com/20250421/2939_e9602ba1/index.m3u8
中超 河南俱乐部酒祖杜康vs青岛海牛20250420_第01集,https://v.lz15uu.com/20250421/2934_02ef226b/index.m3u8
中超 青岛西海岸vs大连英博海发20250420_第01集,https://v.lz15uu.com/20250421/2936_e5a324d7/index.m3u8
中超 上海海港vs成都蓉城20250420_第01集,https://v.lz15uu.com/20250421/2937_e67e0ac4/index.m3u8
NBA 勇士vs火箭20250421_第01集,https://v.lz15uu.com/20250421/2924_af96cea5/index.m3u8
NBA 魔术vs凯尔特人20250421_第01集,https://v.lz15uu.com/20250421/2922_696b1483/index.m3u8
NBA 热火vs骑士20250421_第01集,https://v.lz15uu.com/20250421/2923_e9c7dbe7/index.m3u8
NBA 灰熊vs雷霆20250421_第01集,https://v.lz15uu.com/20250421/2921_1173880b/index.m3u8
西甲 马略卡vs莱加内斯20250420_第01集,https://v.lz15uu.com/20250421/2928_d12bcddb/index.m3u8
NBA 快船vs掘金20250420_第01集,https://v.lz15uu.com/20250420/2900_058b0abb/index.m3u8
NBA 雄鹿vs步行者20250420_第01集,https://v.lz15uu.com/20250420/2902_780f8516/index.m3u8
NBA 森林狼vs湖人20250420_第01集,https://v.lz15uu.com/20250420/2901_1e79fbed/index.m3u8
CBA 青岛国信制药vs浙江方兴渡20250420_第01集,https://v.lz15uu.com/20250421/2920_881c0bc3/index.m3u8
NBA 活塞vs尼克斯20250420_第01集,https://v.lz15uu.com/20250420/2899_e3b36e60/index.m3u8
德甲 云达不莱梅vs波鸿20250419_第01集,https://v.lz15uu.com/20250420/2907_248fb755/index.m3u8
德甲 美因茨vs沃尔夫斯堡20250419_第01集,https://v.lz15uu.com/20250420/2906_a5439f33/index.m3u8
德甲 RB莱比锡vs荷尔斯泰因基尔20250419_第01集,https://v.lz15uu.com/20250420/2903_4bab2b38/index.m3u8
德甲 海登海姆vs拜仁慕尼黑20250419_第01集,https://v.lz15uu.com/20250420/2905_611be97b/index.m3u8
德甲 弗赖堡vs霍芬海姆20250419_第01集,https://v.lz15uu.com/20250420/2904_3d76f870/index.m3u8


景區,#genre#
三涧溪村,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8?contentid=2820180516001
中益乡小学,http://gctxyc.liveplay.myqcloud.com/gc/lpsgmjng01_1_md.m3u8
临平运河,https://gcalic.v.myalicdn.com/gc/hsxhdxg_1/index.m3u8?contentid=2820180516001
乌镇·西市河,http://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
乌镇全景,http://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
乐山大佛,http://gctxyc.liveplay.myqcloud.com/gc/lsdfgfl_1_md.m3u8
九洞天六洞,http://gctxyc.liveplay.myqcloud.com/gc/tjhh02_1_md.m3u8
云海日出,http://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
凤凰古城,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1_md.m3u8
南江大峡谷,https://gctxyc.liveplay.myqcloud.com/gc/wysyxdhp_1/index.m3u8?contentid=2820180516001
南马镇花园,http://gctxyc.liveplay.myqcloud.com/gc/gly01_1_md.m3u8
四川乐山大佛,http://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
国家水立方,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8
坪镇观景台,http://gctxyc.liveplay.myqcloud.com/gc/gllj01_1_md.m3u8
大坪渡口,http://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
大研景观,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8?contentid=2820180516001
天山-马牙山,http://gctxyc.liveplay.myqcloud.com/gc/xjtcmys_1_md.m3u8
天山定海神针,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1_md.m3u8
太湖漫山岛,https://gctxyc.liveplay.myqcloud.com/gc/tyhjtys_1/index.m3u8?contentid=2820180516001
富川风雨桥,http://gctxyc.liveplay.myqcloud.com/gc/zh03_1_md.m3u8
将军列队,https://gctxyc.liveplay.myqcloud.com/gc/zjjjjdl_1/index.m3u8?contentid=2820180516001
张家界将军列队,http://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
峨眉云海日出,https://gctxyc.liveplay.myqcloud.com/gc/emsarm_1/index.m3u8?contentid=2820180516001
布达拉宫,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
徐闻博赊港,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8?contentid=2820180516001
悬寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
无锡大剧院,http://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8
桂林阳桥,http://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
梧州长寿桥,http://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
水长城镜1,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8?contentid=2820180516001
水长城镜2,https://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8?contentid=2820180516001
泰玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8?contentid=2820180516001
泰顺县廊桥,http://gctxyc.liveplay.myqcloud.com/gc/nss01_1_md.m3u8
海南三亚湾,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8?contentid=2820180516001
清镇市四季,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
河南焦作红石峡,http://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
王店乡乡村,http://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8
白云区泉湖,http://gctxyc.liveplay.myqcloud.com/gc/zyqcdx01_1_md.m3u8
舟山东极岛,http://gctxyc.liveplay.myqcloud.com/gc/djd01_1_md.m3u8
芦村远眺,http://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
茅坪神山村,http://gctxyc.liveplay.myqcloud.com/gc/djyqyl1_1_md.m3u8
鸟巢与水立方,http://gctxyc.liveplay.myqcloud.com/gc/zjwzlyhb_1_md.m3u8

西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8?contentid=2820180516001
贡嘎雪山,https://gctxyc.liveplay.myqcloud.com/gc/emsyh_1/index.m3u8?contentid=2820180516001
远眺万佛顶,http://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
那拉提景区,https://gctxyc.liveplay.myqcloud.com/gc/mdjxxmhjyxj_1/index.m3u8?contentid=2820180516001
长江大桥,https://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8?contentid=2820180516001
阳新县莲花湖,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdgs_1_md.m3u8
隆安火龙果,http://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
雨卜民族风情,http://gctxyc.liveplay.myqcloud.com/gc/jhs05_1_md.m3u8
青龙山景区,http://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
高坪花硒谷,http://gctxyc.liveplay.myqcloud.com/gc/drs01_1_md.m3u8
鸣沙山月牙泉,http://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
黄山云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8?contentid=2820180516001
黄山飞来石,http://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
黄河漂流,http://gctxyc.liveplay.myqcloud.com/gc/nxspthhpl_1_md.m3u8
黄花城水长城01,http://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
黟县西递牌坊,http://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
龙形田,http://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
龙镇丁湾村,http://gctxyc.liveplay.myqcloud.com/gc/sgns02_1_md.m3u8

大阅兵,#genre#
2025年93阅兵全过程(时长01:44:58/蓝光加速线路),https://vip.dytt-cine.com/20250903/54616_ce842c8a/index.m3u8
2025年93大阅兵完整版(时长01:30:09/蓝光3线路),https://vvip.high26-playback.com/20250903/20785_ad349260/index.m3u8

电影,#genre#
僵尸肖恩,http://115.29.208.41/tv189film.php?id=C46720849
时空罪恶,http://115.29.208.41/tv189film.php?id=C46713479
无底洞,http://115.29.208.41/tv189film.php?id=C46693824
红河（张静初版）,http://115.29.208.41/tv189film.php?id=C46685633
爱在日落黄昏时,http://115.29.208.41/tv189film.php?id=C46672297
变相怪杰,http://115.29.208.41/tv189film.php?id=C46672294
总统班底,http://115.29.208.41/tv189film.php?id=C46653338
世界大战,http://115.29.208.41/tv189film.php?id=C46639897
禁忌星球,http://115.29.208.41/tv189film.php?id=C46639170
十三太保,http://115.29.208.41/tv189film.php?id=C46638715
一条叫安达鲁的狗,http://115.29.208.41/tv189film.php?id=C46638713
猎人之夜,http://115.29.208.41/tv189film.php?id=C46638029
拿破仑传,http://115.29.208.41/tv189film.php?id=C46637828
罗拉秘史,http://115.29.208.41/tv189film.php?id=C46637808
逃犯贝贝,http://115.29.208.41/tv189film.php?id=C46637796
一个死者对生者的访问,http://115.29.208.41/tv189film.php?id=C46637228
沙家浜,http://115.29.208.41/tv189film.php?id=C46367876
亡命七金刚,http://115.29.208.41/tv189film.php?id=C46367642
许海峰的枪,http://115.29.208.41/tv189film.php?id=C46367639
杀戒,http://115.29.208.41/tv189film.php?id=C46367638
六弄咖啡馆,http://115.29.208.41/tv189film.php?id=C46367456
星海,http://115.29.208.41/tv189film.php?id=C46366544
神秘的旅伴,http://115.29.208.41/tv189film.php?id=C46364554
秋海棠（上）,http://115.29.208.41/tv189film.php?id=C46364553
生活的浪花,http://115.29.208.41/tv189film.php?id=C46364552
王老五,http://115.29.208.41/tv189film.php?id=C46364551
火山情血,http://115.29.208.41/tv189film.php?id=C46364550
沙漠追匪记,http://115.29.208.41/tv189film.php?id=C46364549
前哨,http://115.29.208.41/tv189film.php?id=C46364548
探亲记,http://115.29.208.41/tv189film.php?id=C46364547
一剪梅,http://115.29.208.41/tv189film.php?id=C46364546
孤岛天堂,http://115.29.208.41/tv189film.php?id=C46364545
关不住,http://115.29.208.41/tv189film.php?id=C46364543
复试,http://115.29.208.41/tv189film.php?id=C46364542
牧人之子,http://115.29.208.41/tv189film.php?id=C46364541
盲探,http://115.29.208.41/tv189film.php?id=C46364491
逆光飞翔,http://115.29.208.41/tv189film.php?id=C46362861
蒂凡尼的早餐,http://115.29.208.41/tv189film.php?id=C46359356
雨中曲（1952）,http://115.29.208.41/tv189film.php?id=C46348222
老兵新传,http://115.29.208.41/tv189film.php?id=C46345741
幸福,http://115.29.208.41/tv189film.php?id=C46345740
跟踪追击,http://115.29.208.41/tv189film.php?id=C46345726
足迹,http://115.29.208.41/tv189film.php?id=C46323338
虎豹小霸王,http://115.29.208.41/tv189film.php?id=C46323329
傻瓜入狱记,http://115.29.208.41/tv189film.php?id=C46323312
稻草狗,http://115.29.208.41/tv189film.php?id=C46323297
意大利任务,http://115.29.208.41/tv189film.php?id=C46323267
欢乐糖果屋,http://115.29.208.41/tv189film.php?id=C46323261
傻瓜大闹科学城,http://115.29.208.41/tv189film.php?id=C46323246
满城风雨,http://115.29.208.41/tv189film.php?id=C46323234
侠女,http://115.29.208.41/tv189film.php?id=C46323227
人生七年2,http://115.29.208.41/tv189film.php?id=C46323197
寻爱记,http://115.29.208.41/tv189film.php?id=C46304973
